n_poi,n_run,n_epoch,accuracy,precision,recall,f1
5,8,13,0.27586206896551724,0.10638297872340426,1.0,0.1923076923076923
5,8,14,0.13793103448275862,0.02127659574468085,0.2,0.03846153846153846
5,8,15,0.4057971014492754,0.0,0.0,0.0
5,8,16,0.18181818181818182,0.1,1.0,0.18181818181818182
5,8,17,0.03571428571428571,0.0,0.0,0.0
5,8,18,0.3076923076923077,0.0,0.0,0.0
5,8,19,0.16666666666666666,0.0,0.0,0.0
5,8,20,0.32786885245901637,0.09090909090909091,0.8,0.163265306122449
5,8,21,0.3333333333333333,0.0,0.0,0.0
5,8,22,0.07017543859649122,0.0,0.0,0.0
5,8,23,0.6486486486486487,0.16129032258064516,1.0,0.27777777777777773
5,8,24,0.16666666666666666,0.0,0.0,0.0
5,9,0,0.29508196721311475,0.06818181818181818,0.6,0.1224489795918367
5,9,1,0.3939393939393939,0.05128205128205128,0.4,0.09090909090909091
5,9,2,0.4411764705882353,0.05405405405405406,0.4,0.09523809523809523
5,9,3,0.4375,0.12195121951219512,1.0,0.21739130434782605
5,9,4,0.2033898305084746,0.043478260869565216,0.4,0.0784313725490196
5,9,5,0.21052631578947367,0.08333333333333333,0.8,0.1509433962264151
5,9,6,0.21428571428571427,0.10204081632653061,1.0,0.1851851851851852
5,9,7,0.7341772151898734,0.19230769230769232,1.0,0.32258064516129037
5,9,8,0.24561403508771928,0.10416666666666667,1.0,0.18867924528301885
5,9,9,0.5915492957746479,0.14705882352941177,1.0,0.25641025641025644
5,9,10,0.17543859649122806,0.0625,0.6,0.11320754716981132
5,9,11,0.5294117647058824,0.13513513513513514,1.0,0.2380952380952381
5,9,12,0.23728813559322035,0.06521739130434782,0.6,0.11764705882352941
5,9,13,0.4375,0.12195121951219512,1.0,0.21739130434782605
5,9,14,0.3870967741935484,0.11627906976744186,1.0,0.20833333333333334
5,9,15,0.2711864406779661,0.08695652173913043,0.8,0.1568627450980392
5,9,16,0.3870967741935484,0.11627906976744186,1.0,0.20833333333333334
5,9,17,0.46153846153846156,0.125,1.0,0.2222222222222222
5,9,18,0.16666666666666666,0.0,0.0,0.0
5,9,19,0.5294117647058824,0.13513513513513514,1.0,0.2380952380952381
5,9,20,0.32786885245901637,0.09090909090909091,0.8,0.163265306122449
5,9,21,0.5428571428571428,0.11428571428571428,0.8,0.19999999999999998
5,9,22,0.18181818181818182,0.1,1.0,0.18181818181818182
5,9,23,0.7560975609756098,0.17391304347826086,0.8,0.2857142857142857
5,9,24,0.18181818181818182,0.1,1.0,0.18181818181818182
5,10,0,0.4057971014492754,0.0,0.0,0.0
5,10,1,0.23333333333333334,0.044444444444444446,0.4,0.07999999999999999
5,10,2,0.17857142857142858,0.08163265306122448,0.8,0.1481481481481481
5,10,3,0.26229508196721313,0.045454545454545456,0.4,0.0816326530612245
5,10,4,0.17543859649122806,0.0625,0.6,0.11320754716981132
5,10,5,0.31746031746031744,0.047619047619047616,0.4,0.0851063829787234
5,10,6,0.14035087719298245,0.041666666666666664,0.4,0.07547169811320754
5,10,7,0.4,0.075,0.6,0.13333333333333333
5,10,8,0.5555555555555556,0.09090909090909091,0.6,0.15789473684210525
5,10,9,0.3492063492063492,0.07142857142857142,0.6,0.1276595744680851
5,10,10,0.03571428571428571,0.0,0.0,0.0
5,10,11,0.547945205479452,0.0625,0.4,0.10810810810810811
5,10,12,0.21052631578947367,0.08333333333333333,0.8,0.1509433962264151
5,10,13,0.4126984126984127,0.11904761904761904,1.0,0.21276595744680848
5,10,14,0.5507246376811594,0.1388888888888889,1.0,0.24390243902439027
5,10,15,0.36065573770491804,0.11363636363636363,1.0,0.20408163265306123
5,10,16,0.36065573770491804,0.11363636363636363,1.0,0.20408163265306123
5,10,17,0.3050847457627119,0.10869565217391304,1.0,0.19607843137254902
5,10,18,0.4307692307692308,0.1,0.8,0.1777777777777778
5,10,19,0.5074626865671642,0.13157894736842105,1.0,0.23255813953488372
5,10,20,0.5294117647058824,0.13513513513513514,1.0,0.2380952380952381
5,10,21,0.5074626865671642,0.13157894736842105,1.0,0.23255813953488372
5,10,22,0.07017543859649122,0.0,0.0,0.0
5,10,23,0.18181818181818182,0.1,1.0,0.18181818181818182
5,10,24,0.48484848484848486,0.1282051282051282,1.0,0.22727272727272727
5,11,0,0.4307692307692308,0.1,0.8,0.1777777777777778
5,11,1,0.375,0.07317073170731707,0.6,0.13043478260869565
5,11,2,0.14035087719298245,0.041666666666666664,0.4,0.07547169811320754
5,11,3,0.6233766233766234,0.07142857142857142,0.4,0.12121212121212122
5,11,4,0.1694915254237288,0.021739130434782608,0.2,0.0392156862745098
5,11,5,0.16666666666666666,0.0,0.0,0.0
5,11,6,0.4,0.075,0.6,0.13333333333333333
5,11,7,0.38235294117647056,0.0,0.0,0.0
5,11,8,0.13559322033898305,0.0,0.0,0.0
5,11,9,0.25396825396825395,0.0,0.0,0.0
5,11,10,0.3333333333333333,0.1111111111111111,1.0,0.19999999999999998
5,11,11,0.21052631578947367,0.08333333333333333,0.8,0.1509433962264151
5,11,12,0.03571428571428571,0.0,0.0,0.0
5,11,13,0.417910447761194,0.05263157894736842,0.4,0.09302325581395349
5,11,14,0.24561403508771928,0.10416666666666667,1.0,0.18867924528301885
5,11,15,0.47761194029850745,0.10526315789473684,0.8,0.18604651162790697
5,11,16,0.10344827586206896,0.0,0.0,0.0
5,11,17,0.10344827586206896,0.0,0.0,0.0
5,11,18,0.2413793103448276,0.0851063829787234,0.8,0.15384615384615383
5,11,19,0.13559322033898305,0.0,0.0,0.0
5,11,20,0.21428571428571427,0.10204081632653061,1.0,0.1851851851851852
5,11,21,0.5217391304347826,0.1111111111111111,0.8,0.19512195121951217
5,11,22,0.07017543859649122,0.0,0.0,0.0
5,11,23,0.10526315789473684,0.020833333333333332,0.2,0.03773584905660377
5,11,24,0.5074626865671642,0.13157894736842105,1.0,0.23255813953488372
5,12,0,0.14035087719298245,0.041666666666666664,0.4,0.07547169811320754
5,12,1,0.3225806451612903,0.06976744186046512,0.6,0.125
5,12,2,0.38095238095238093,0.09523809523809523,0.8,0.1702127659574468
5,12,3,0.2,0.022222222222222223,0.2,0.039999999999999994
5,12,4,0.4,0.075,0.6,0.13333333333333333
5,12,5,0.4927536231884058,0.08333333333333333,0.6,0.14634146341463414
5,12,6,0.3225806451612903,0.06976744186046512,0.6,0.125
5,12,7,0.26229508196721313,0.045454545454545456,0.4,0.0816326530612245
5,12,8,0.4,0.075,0.6,0.13333333333333333
5,12,9,0.20689655172413793,0.06382978723404255,0.6,0.11538461538461536
5,12,10,0.2711864406779661,0.08695652173913043,0.8,0.1568627450980392
5,12,11,0.2033898305084746,0.043478260869565216,0.4,0.0784313725490196
5,12,12,0.47058823529411764,0.08108108108108109,0.6,0.14285714285714288
5,12,13,0.375,0.07317073170731707,0.6,0.13043478260869565
5,12,14,0.36065573770491804,0.11363636363636363,1.0,0.20408163265306123
5,12,15,0.16666666666666666,0.0,0.0,0.0
5,12,16,0.2711864406779661,0.08695652173913043,0.8,0.1568627450980392
5,12,17,0.2413793103448276,0.0851063829787234,0.8,0.15384615384615383
5,12,18,0.07142857142857142,0.02040816326530612,0.2,0.03703703703703703
5,12,19,0.27586206896551724,0.10638297872340426,1.0,0.1923076923076923
5,12,20,0.32786885245901637,0.09090909090909091,0.8,0.163265306122449
5,12,21,0.24561403508771928,0.10416666666666667,1.0,0.18867924528301885
5,12,22,0.5428571428571428,0.11428571428571428,0.8,0.19999999999999998
5,12,23,0.10344827586206896,0.0,0.0,0.0
5,12,24,0.03571428571428571,0.0,0.0,0.0
5,13,0,0.2903225806451613,0.046511627906976744,0.4,0.08333333333333333
5,13,1,0.20689655172413793,0.06382978723404255,0.6,0.11538461538461536
5,13,2,0.34375,0.04878048780487805,0.4,0.08695652173913045
5,13,3,0.10526315789473684,0.020833333333333332,0.2,0.03773584905660377
5,13,4,0.2903225806451613,0.046511627906976744,0.4,0.08333333333333333
5,13,5,0.10714285714285714,0.04081632653061224,0.4,0.07407407407407406
5,13,6,0.27586206896551724,0.10638297872340426,1.0,0.1923076923076923
5,13,7,0.1724137931034483,0.0425531914893617,0.4,0.07692307692307691
5,13,8,0.10344827586206896,0.0,0.0,0.0
5,13,9,0.3,0.08888888888888889,0.8,0.15999999999999998
5,13,10,0.03571428571428571,0.0,0.0,0.0
5,13,11,0.2413793103448276,0.0851063829787234,0.8,0.15384615384615383
5,13,12,0.5915492957746479,0.14705882352941177,1.0,0.25641025641025644
5,13,13,0.27586206896551724,0.10638297872340426,1.0,0.1923076923076923
5,13,14,0.21052631578947367,0.08333333333333333,0.8,0.1509433962264151
5,13,15,0.3050847457627119,0.10869565217391304,1.0,0.19607843137254902
5,13,16,0.03571428571428571,0.0,0.0,0.0
5,13,17,0.18181818181818182,0.1,1.0,0.18181818181818182
5,13,18,0.46153846153846156,0.125,1.0,0.2222222222222222
5,13,19,0.3333333333333333,0.1111111111111111,1.0,0.19999999999999998
5,13,20,0.25396825396825395,0.0,0.0,0.0
5,13,21,0.3333333333333333,0.1111111111111111,1.0,0.19999999999999998
5,13,22,0.6301369863013698,0.15625,1.0,0.2702702702702703
5,13,23,0.3050847457627119,0.10869565217391304,1.0,0.19607843137254902
5,13,24,0.3333333333333333,0.1111111111111111,1.0,0.19999999999999998
5,14,0,0.07142857142857142,0.02040816326530612,0.2,0.03703703703703703
5,14,1,0.23333333333333334,0.044444444444444446,0.4,0.07999999999999999
5,14,2,0.17857142857142858,0.08163265306122448,0.8,0.1481481481481481
5,14,3,0.17857142857142858,0.08163265306122448,0.8,0.1481481481481481
5,14,4,0.2413793103448276,0.0851063829787234,0.8,0.15384615384615383
5,14,5,0.36923076923076925,0.05,0.4,0.0888888888888889
5,14,6,0.23728813559322035,0.06521739130434782,0.6,0.11764705882352941
5,14,7,0.1694915254237288,0.021739130434782608,0.2,0.0392156862745098
5,14,8,0.2711864406779661,0.08695652173913043,0.8,0.1568627450980392
5,14,9,0.3225806451612903,0.06976744186046512,0.6,0.125
5,14,10,0.19672131147540983,0.0,0.0,0.0
5,14,11,0.42424242424242425,0.07692307692307693,0.6,0.13636363636363635
5,14,12,0.03571428571428571,0.0,0.0,0.0
5,14,13,0.2,0.022222222222222223,0.2,0.039999999999999994
5,14,14,0.6216216216216216,0.12903225806451613,0.8,0.2222222222222222
5,14,15,0.03571428571428571,0.0,0.0,0.0
5,14,16,0.21428571428571427,0.10204081632653061,1.0,0.1851851851851852
5,14,17,0.6578947368421053,0.13793103448275862,0.8,0.2352941176470588
5,14,18,0.24561403508771928,0.10416666666666667,1.0,0.18867924528301885
5,14,19,0.21428571428571427,0.10204081632653061,1.0,0.1851851851851852
5,14,20,0.07017543859649122,0.0,0.0,0.0
5,14,21,0.4375,0.12195121951219512,1.0,0.21739130434782605
5,14,22,0.48484848484848486,0.1282051282051282,1.0,0.22727272727272727
5,14,23,0.5074626865671642,0.13157894736842105,1.0,0.23255813953488372
5,14,24,0.19672131147540983,0.0,0.0,0.0
5,15,0,0.25806451612903225,0.023255813953488372,0.2,0.041666666666666664
5,15,1,0.26229508196721313,0.045454545454545456,0.4,0.0816326530612245
5,15,2,0.3492063492063492,0.07142857142857142,0.6,0.1276595744680851
5,15,3,0.26666666666666666,0.06666666666666667,0.6,0.12000000000000001
5,15,4,0.20689655172413793,0.06382978723404255,0.6,0.11538461538461536
5,15,5,0.10526315789473684,0.020833333333333332,0.2,0.03773584905660377
5,15,6,0.4,0.075,0.6,0.13333333333333333
5,15,7,0.21428571428571427,0.10204081632653061,1.0,0.1851851851851852
5,15,8,0.38095238095238093,0.09523809523809523,0.8,0.1702127659574468
5,15,9,0.36363636363636365,0.02564102564102564,0.2,0.045454545454545456
5,15,10,0.1694915254237288,0.021739130434782608,0.2,0.0392156862745098
5,15,11,0.22950819672131148,0.022727272727272728,0.2,0.04081632653061225
5,15,12,0.1694915254237288,0.021739130434782608,0.2,0.0392156862745098
5,15,13,0.27586206896551724,0.10638297872340426,1.0,0.1923076923076923
5,15,14,0.2711864406779661,0.08695652173913043,0.8,0.1568627450980392
5,15,15,0.22580645161290322,0.0,0.0,0.0
5,15,16,0.03571428571428571,0.0,0.0,0.0
5,15,17,0.3050847457627119,0.10869565217391304,1.0,0.19607843137254902
5,15,18,0.07017543859649122,0.0,0.0,0.0
5,15,19,0.36065573770491804,0.11363636363636363,1.0,0.20408163265306123
5,15,20,0.16666666666666666,0.0,0.0,0.0
5,15,21,0.4126984126984127,0.11904761904761904,1.0,0.21276595744680848
5,15,22,0.6486486486486487,0.16129032258064516,1.0,0.27777777777777773
5,15,23,0.5074626865671642,0.13157894736842105,1.0,0.23255813953488372
5,15,24,0.4126984126984127,0.11904761904761904,1.0,0.21276595744680848
5,16,0,0.2711864406779661,0.08695652173913043,0.8,0.1568627450980392
5,16,1,0.2,0.022222222222222223,0.2,0.039999999999999994
5,16,2,0.5866666666666667,0.06666666666666667,0.4,0.1142857142857143
5,16,3,0.21052631578947367,0.08333333333333333,0.8,0.1509433962264151
5,16,4,0.1724137931034483,0.0425531914893617,0.4,0.07692307692307691
5,16,5,0.2033898305084746,0.043478260869565216,0.4,0.0784313725490196
5,16,6,0.4057971014492754,0.0,0.0,0.0
5,16,7,0.25806451612903225,0.023255813953488372,0.2,0.041666666666666664
5,16,8,0.0,0.0,0.0,0.0
5,16,9,0.631578947368421,0.10344827586206896,0.6,0.17647058823529413
5,16,10,0.07017543859649122,0.0,0.0,0.0
